"","book","chapter","verse","text"
"1699","Mark","15","23","Then they offered him wine mixed with myrrh, but he did not take it. "
"1700","Mark","15","24","And they crucified him. Dividing up his clothes, they cast lots to see what each would get. "
"1701","Mark","15","25","It was nine in the morning when they crucified him. "
"1702","Mark","15","26","The written notice of the charge against him read: the king of the jews the king of the jews . "
"1703","Mark","15","27","They crucified two rebels with him, one on his right and one on his left. [28] # 15:28 Some manuscripts include here words similar to Luke 22:37. 15:28 Some manuscripts include here words similar to Luke 22:37. "
"1704","Mark","15","29","Those who passed by hurled insults at him, shaking their heads and saying, “So! You who are going to destroy the temple and build it in three days, "
"1705","Mark","15","30","come down from the cross and save yourself!” "
"1706","Mark","15","31","In the same way the chief priests and the teachers of the law mocked him among themselves. “He saved others,” they said, “but he can’t save himself! "
"1707","Mark","15","32","Let this Messiah, this king of Israel, come down now from the cross, that we may see and believe.” Those crucified with him also heaped insults on him. "
"1708","Mark","15","33","At noon, darkness came over the whole land until three in the afternoon. "
"1709","Mark","15","34","And at three in the afternoon Jesus cried out in a loud voice, “Eloi, Eloi, lema sabachthani?” “Eloi, Eloi, lema sabachthani?” “Eloi, Eloi, lema sabachthani?” (which means “My God, my God, why have you forsaken me?” “My God, my God, why have you forsaken me?” ). # 15:34 Psalm 22:1 15:34 Psalm 22:1 "
"1710","Mark","15","35","When some of those standing near heard this, they said, “Listen, he’s calling Elijah.” "
"1711","Mark","15","36","Someone ran, filled a sponge with wine vinegar, put it on a staff, and offered it to Jesus to drink. “Now leave him alone. Let’s see if Elijah comes to take him down,” he said. "
"1712","Mark","15","37","With a loud cry, Jesus breathed his last. "
"1713","Mark","15","38","The curtain of the temple was torn in two from top to bottom. "
"1714","Mark","15","39","And when the centurion, who stood there in front of Jesus, saw how he died, # 15:39 Some manuscripts saw that he died with such a cry 15:39 Some manuscripts saw that he died with such a cry he said, “Surely this man was the Son of God!” "
"1715","Mark","15","40","Some women were watching from a distance. Among them were Mary Magdalene, Mary the mother of James the younger and of Joseph, # 15:40 Greek Joses, a variant of Joseph; also in verse 47 15:40 Greek Joses, a variant of Joseph ; also in verse 47 and Salome. "
"1716","Mark","15","41","In Galilee these women had followed him and cared for his needs. Many other women who had come up with him to Jerusalem were also there. "
"1717","Mark","15","42","It was Preparation Day (that is, the day before the Sabbath). So as evening approached, "
"1718","Mark","15","43","Joseph of Arimathea, a prominent member of the Council, who was himself waiting for the kingdom of God, went boldly to Pilate and asked for Jesus’ body. "
"1719","Mark","15","44","Pilate was surprised to hear that he was already dead. Summoning the centurion, he asked him if Jesus had already died. "
"1720","Mark","15","45","When he learned from the centurion that it was so, he gave the body to Joseph. "
"1721","Mark","15","46","So Joseph bought some linen cloth, took down the body, wrapped it in the linen, and placed it in a tomb cut out of rock. Then he rolled a stone against the entrance of the tomb. "
"1722","Mark","15","47","Mary Magdalene and Mary the mother of Joseph saw where he was laid. "
"1723","Mark","16","1","When the Sabbath was over, Mary Magdalene, Mary the mother of James, and Salome bought spices so that they might go to anoint Jesus’ body. "
"1724","Mark","16","2","Very early on the first day of the week, just after sunrise, they were on their way to the tomb "
"1725","Mark","16","3","and they asked each other, “Who will roll the stone away from the entrance of the tomb?” "
"1726","Mark","16","4","But when they looked up, they saw that the stone, which was very large, had been rolled away. "
"1727","Mark","16","5","As they entered the tomb, they saw a young man dressed in a white robe sitting on the right side, and they were alarmed. "
"1728","Mark","16","6","“Don’t be alarmed,” he said. “You are looking for Jesus the Nazarene, who was crucified. He has risen! He is not here. See the place where they laid him. "
"1729","Mark","16","7","But go, tell his disciples and Peter, ‘He is going ahead of you into Galilee. There you will see him, just as he told you.’ ” "
"1730","Mark","16","8","Trembling and bewildered, the women went out and fled from the tomb. They said nothing to anyone, because they were afraid. # 16:8 Some manuscripts have the following ending between verses 8 and 9, and one manuscript has it after verse 8 (omitting verses 9-20): Then they quickly reported all these instructions to those around Peter. After this, Jesus himself also sent out through them from east to west the sacred and imperishable proclamation of eternal salvation. Amen. 16:8 Some manuscripts have the following ending between verses 8 and 9, and one manuscript has it after verse 8 (omitting verses 9-20): Then they quickly reported all these instructions to those around Peter. After this, Jesus himself also sent out through them from east to west the sacred and imperishable proclamation of eternal salvation. Amen. [The earliest manuscripts and some other ancient witnesses do not have verses 9–20.] "
"1731","Mark","16","9","When Jesus rose early on the first day of the week, he appeared first to Mary Magdalene, out of whom he had driven seven demons. When Jesus rose early on the first day of the week, he appeared first to Mary Magdalene, out of whom he had driven seven demons. "
