"","book","chapter","verse","text"
"735","Genesis","27","7","‘Bring me some game and prepare me some tasty food to eat, so that I may give you my blessing in the presence of the  Lord  before I die.’  "
"736","Genesis","27","8","Now, my son, listen carefully and do what I tell you:  "
"737","Genesis","27","9","Go out to the flock and bring me two choice young goats, so I can prepare some tasty food for your father, just the way he likes it.  "
"738","Genesis","27","10","Then take it to your father to eat, so that he may give you his blessing before he dies.” "
"739","Genesis","27","11","Jacob said to Rebekah his mother, “But my brother Esau is a hairy man while I have smooth skin.  "
"740","Genesis","27","12","What if my father touches me? I would appear to be tricking him and would bring down a curse on myself rather than a blessing.” "
"741","Genesis","27","13","His mother said to him, “My son, let the curse fall on me. Just do what I say; go and get them for me.” "
"742","Genesis","27","14","So he went and got them and brought them to his mother, and she prepared some tasty food, just the way his father liked it.  "
"743","Genesis","27","15","Then Rebekah took the best clothes of Esau her older son, which she had in the house, and put them on her younger son Jacob.  "
"744","Genesis","27","16","She also covered his hands and the smooth part of his neck with the goatskins.  "
"745","Genesis","27","17","Then she handed to her son Jacob the tasty food and the bread she had made. "
"746","Genesis","27","18","He went to his father and said, “My father.” “Yes, my son,” he answered. “Who is it?” "
"747","Genesis","27","19","Jacob said to his father, “I am Esau your firstborn. I have done as you told me. Please sit up and eat some of my game, so that you may give me your blessing.” "
"748","Genesis","27","20","Isaac asked his son, “How did you find it so quickly, my son?” “The  Lord  your God gave me success,” he replied. "
"749","Genesis","27","21","Then Isaac said to Jacob, “Come near so I can touch you, my son, to know whether you really are my son Esau or not.” "
"750","Genesis","27","22","Jacob went close to his father Isaac, who touched him and said, “The voice is the voice of Jacob, but the hands are the hands of Esau.”  "
"751","Genesis","27","23","He did not recognize him, for his hands were hairy like those of his brother Esau; so he proceeded to bless him.  "
"752","Genesis","27","24","“Are you really my son Esau?” he asked. “I am,” he replied. "
"753","Genesis","27","25","Then he said, “My son, bring me some of your game to eat, so that I may give you my blessing.” Jacob brought it to him and he ate; and he brought some wine and he drank.  "
"754","Genesis","27","26","Then his father Isaac said to him, “Come here, my son, and kiss me.” "
"755","Genesis","27","27","So he went to him and kissed him. When Isaac caught the smell of his clothes, he blessed him and said, “Ah, the smell of my son is like the smell of a field that the  Lord  has blessed. "
"756","Genesis","27","28","May God give you heaven’s dew and earth’s richness— an abundance of grain and new wine. "
"757","Genesis","27","29","May nations serve you and peoples bow down to you. Be lord over your brothers, and may the sons of your mother bow down to you. May those who curse you be cursed and those who bless you be blessed.” "
"758","Genesis","27","30","After Isaac finished blessing him, and Jacob had scarcely left his father’s presence, his brother Esau came in from hunting.  "
"759","Genesis","27","31","He too prepared some tasty food and brought it to his father. Then he said to him, “My father, please sit up and eat some of my game, so that you may give me your blessing.” "
"760","Genesis","27","32","His father Isaac asked him, “Who are you?” “I am your son,” he answered, “your firstborn, Esau.” "
"761","Genesis","27","33","Isaac trembled violently and said, “Who was it, then, that hunted game and brought it to me? I ate it just before you came and I blessed him—and indeed he will be blessed!” "
"762","Genesis","27","34","When Esau heard his father’s words, he burst out with a loud and bitter cry and said to his father, “Bless me—me too, my father!” "
"763","Genesis","27","35","But he said, “Your brother came deceitfully and took your blessing.” "
"764","Genesis","27","36","Esau said, “Isn’t he rightly named Jacob ? This is the second time he has taken advantage of me: He took my birthright, and now he’s taken my blessing!” Then he asked, “Haven’t you reserved any blessing for me?” "
"765","Genesis","27","37","Isaac answered Esau, “I have made him lord over you and have made all his relatives his servants, and I have sustained him with grain and new wine. So what can I possibly do for you, my son?” "
"766","Genesis","27","38","Esau said to his father, “Do you have only one blessing, my father? Bless me too, my father!” Then Esau wept aloud. "
"767","Genesis","27","39","His father Isaac answered him, “Your dwelling will be away from the earth’s richness, away from the dew of heaven above. "
"768","Genesis","27","40","You will live by the sword and you will serve your brother. But when you grow restless, you will throw his yoke from off your neck.” "
"769","Genesis","27","41","Esau held a grudge against Jacob because of the blessing his father had given him. He said to himself, “The days of mourning for my father are near; then I will kill my brother Jacob.” "
"770","Genesis","27","42","When Rebekah was told what her older son Esau had said, she sent for her younger son Jacob and said to him, “Your brother Esau is planning to avenge himself by killing you.  "
"771","Genesis","27","43","Now then, my son, do what I say: Flee at once to my brother Laban in Harran.  "
"772","Genesis","27","44","Stay with him for a while until your brother’s fury subsides.  "
"773","Genesis","27","45","When your brother is no longer angry with you and forgets what you did to him, I’ll send word for you to come back from there. Why should I lose both of you in one day?” "
"774","Genesis","27","46","Then Rebekah said to Isaac, “I’m disgusted with living because of these Hittite women. If Jacob takes a wife from among the women of this land, from Hittite women like these, my life will not be worth living.”"
"775","Genesis","28","1","So Isaac called for Jacob and blessed him. Then he commanded him: “Do not marry a Canaanite woman.  "
"776","Genesis","28","2","Go at once to Paddan Aram,  to the house of your mother’s father Bethuel. Take a wife for yourself there, from among the daughters of Laban, your mother’s brother.  "
"777","Genesis","28","3","May God Almighty  bless you and make you fruitful and increase your numbers until you become a community of peoples.  "
